Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
salma,2021-09-04 22:17:11,00:12:07,,"Anne with an E: Season 1: I Am No Bird, and No Net Ensnares Me (Episode 2)",,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:13:49,Not latest view,EG (Egypt)
salma,2021-09-04 20:12:10,00:01:01,,"Anne with an E: Season 1: I Am No Bird, and No Net Ensnares Me (Episode 2)",,LG 2016 MStar M2 Standard DTV Smart TV,00:01:05,Not latest view,EG (Egypt)
salma,2021-09-04 18:29:26,01:27:55,Autoplayed: user action: User_Interaction; ,Anne with an E: Season 1: Your Will Shall Decide Your Destiny (Episode 1),,LG 2016 MStar M2 Standard DTV Smart TV,01:27:55,01:27:55,EG (Egypt)
salma,2021-09-04 14:02:46,00:51:36,,Bittersweet,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,01:30:15,Not latest view,EG (Egypt)
salma,2021-09-04 11:36:02,01:44:42,,Afterlife of the Party,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,01:44:13,01:44:13,EG (Egypt)
salma,2021-09-03 14:22:07,00:38:38,Autoplayed: user action: User_Interaction; ,Bittersweet,,LG 2016 MStar M2 Standard DTV Smart TV,00:38:38,Not latest view,EG (Egypt)
salma,2021-09-03 14:19:11,00:00:04,Autoplayed: user action: None; ,La Casa de Papel: Part 5: Tokio Stockholm and Lisbon Getting Fresh Air,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:04,00:00:04,EG (Egypt)
salma,2021-09-03 11:20:23,01:25:47,,The SpongeBob Movie: Sponge Out of Water,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,01:35:37,01:35:37,EG (Egypt)
salma,2021-09-01 11:18:28,01:13:54,,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,01:14:47,01:14:47,EG (Egypt)
salma,2021-09-01 10:45:08,00:28:30,,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:51:45,00:51:45,EG (Egypt)
salma,2021-08-31 21:47:13,00:22:31,,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:23:54,Not latest view,EG (Egypt)
salma,2021-08-31 21:46:06,00:00:38,,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:00:39,Not latest view,EG (Egypt)
salma,2021-08-31 21:45:37,00:00:03,,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:00:10,Not latest view,EG (Egypt)
salma,2021-08-31 21:45:26,00:00:03,,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:51:50,Not latest view,EG (Egypt)
salma,2021-08-31 16:09:10,00:55:32,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,LG 2016 MStar M2 Standard DTV Smart TV,00:56:22,00:56:22,EG (Egypt)
salma,2021-08-31 15:23:13,00:44:05,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,LG 2016 MStar M2 Standard DTV Smart TV,00:48:58,00:48:58,EG (Egypt)
salma,2021-08-31 15:21:57,00:00:09,Autoplayed: user action: None; ,The Amazing Spider-Man_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:09,00:00:09,EG (Egypt)
salma,2021-08-31 14:48:04,00:04:13,,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:04:10,Not latest view,EG (Egypt)
salma,2021-08-31 14:35:30,00:11:31,,Stranger Things: Stranger Things 3: Chapter Four: The Sauna Test (Episode 4),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:49:39,00:49:39,EG (Egypt)
salma,2021-08-31 12:44:52,00:37:51,,Stranger Things: Stranger Things 3: Chapter Four: The Sauna Test (Episode 4),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:38:07,Not latest view,EG (Egypt)
salma,2021-08-31 12:41:45,00:01:55,,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:00:10,Not latest view,EG (Egypt)
salma,2021-08-31 00:30:31,00:08:43,,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:08:50,Not latest view,EG (Egypt)
salma,2021-08-30 23:41:41,00:48:48,,Stranger Things: Stranger Things 3: Chapter Four: The Sauna Test (Episode 4),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:49:39,Not latest view,EG (Egypt)
salma,2021-08-30 22:53:37,00:46:00,,Stranger Things: Stranger Things 3: Chapter Three: The Case of the Missing Lifeguard (Episode 3),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:46:44,00:46:44,EG (Egypt)
salma,2021-08-30 21:53:29,00:46:05,,Stranger Things: Stranger Things 3: Chapter Two: The Mall Rats (Episode 2),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:46:59,00:46:59,EG (Egypt)
salma,2021-08-30 21:43:13,00:10:14,,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:47:28,00:47:28,EG (Egypt)
salma,2021-08-30 12:23:30,00:10:42,Autoplayed: user action: User_Interaction; ,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Samsung 2015 NT14M DTV Smart TV,00:37:23,Not latest view,EG (Egypt)
salma,2021-08-30 12:03:07,00:14:46,Autoplayed: user action: User_Interaction; ,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Samsung 2015 NT14M DTV Smart TV,00:26:43,Not latest view,EG (Egypt)
salma,2021-08-30 10:54:22,00:08:25,Autoplayed: user action: User_Interaction; ,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Samsung 2015 NT14M DTV Smart TV,00:12:09,Not latest view,EG (Egypt)
salma,2021-08-30 10:53:10,00:00:57,Autoplayed: user action: None; ,Season 1 Trailer: Get Even,TRAILER,Samsung 2015 NT14M DTV Smart TV,00:00:57,00:00:57,EG (Egypt)
salma,2021-08-29 21:04:45,00:00:02,,Impractical Jokers: Season 3: Psychotic Not-line (Episode 9),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:00:03,Not latest view,EG (Egypt)
salma,2021-08-29 20:40:02,00:20:59,,Impractical Jokers: Season 3: Do Something to My Face (Episode 8),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:21:00,00:21:00,EG (Egypt)
salma,2021-08-29 14:54:38,00:51:48,,He's All That,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,01:24:16,01:24:16,EG (Egypt)
salma,2021-08-29 14:08:08,00:20:28,,He's All That,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:32:37,Not latest view,EG (Egypt)
salma,2021-08-29 13:43:03,00:12:17,,He's All That,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:12:08,Not latest view,EG (Egypt)
salma,2021-08-29 11:09:48,00:00:07,,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:03:02,Not latest view,EG (Egypt)
salma,2021-08-29 10:20:07,00:45:07,,AlRawabi School for Girls: Season 1: The Calm Before the Storm (Episode 6),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:45:13,Not latest view,EG (Egypt)
salma,2021-08-29 10:08:34,00:11:31,,AlRawabi School for Girls: Season 1: And She Became a Stranger (Episode 5),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:48:10,Not latest view,EG (Egypt)
salma,2021-08-28 22:33:59,00:36:47,,AlRawabi School for Girls: Season 1: And She Became a Stranger (Episode 5),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:36:38,Not latest view,EG (Egypt)
salma,2021-08-28 21:57:32,00:35:27,,AlRawabi School for Girls: Season 1: Broken Glass (Episode 4),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:41:36,Not latest view,EG (Egypt)
salma,2021-08-28 21:45:59,00:07:08,,AlRawabi School for Girls: Season 1: Broken Glass (Episode 4),,LG 2016 MStar M2 Standard DTV Smart TV,00:07:08,Not latest view,EG (Egypt)
salma,2021-08-26 22:52:32,00:00:13,,Mr. Peabody & Sherman_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:13,Not latest view,EG (Egypt)
salma,2021-08-26 22:50:46,00:01:40,,Season 1 Trailer: Bake Squad,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:01:40,00:01:40,EG (Egypt)
salma,2021-08-26 22:49:07,00:01:36,Autoplayed: user action: None; ,Trailer: The Loud House Movie,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:01:36,00:01:36,EG (Egypt)
salma,2021-08-26 21:20:33,01:28:14,,Alvin and the Chipmunks,,LG 2016 MStar M2 Standard DTV Smart TV,01:27:18,01:27:18,EG (Egypt)
salma,2021-08-26 17:58:52,00:02:53,Autoplayed: user action: None; ,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:02:54,Not latest view,EG (Egypt)
salma,2021-08-26 17:51:49,00:06:51,,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:59:22,00:59:22,EG (Egypt)
salma,2021-08-26 16:01:03,00:52:44,,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:52:30,Not latest view,EG (Egypt)
salma,2021-08-20 00:34:22,00:36:18,,My Way: Season 1: Episode 25,,Samsung 2015 NT14M DTV Smart TV,00:40:56,00:40:56,EG (Egypt)
salma,2021-08-20 00:01:16,00:32:48,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 24,,Samsung 2015 NT14M DTV Smart TV,00:37:11,00:37:11,EG (Egypt)
salma,2021-08-19 19:20:17,00:00:09,Autoplayed: user action: None; ,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,LG 2016 MStar M2 Standard DTV Smart TV,00:00:13,Not latest view,EG (Egypt)
salma,2021-08-19 18:29:37,00:44:02,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Eight: The Mind Flayer (Episode 8),,LG 2016 MStar M2 Standard DTV Smart TV,00:44:51,00:44:51,EG (Egypt)
salma,2021-08-19 17:30:37,00:41:45,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Seven: The Lost Sister (Episode 7),,LG 2016 MStar M2 Standard DTV Smart TV,00:42:30,00:42:30,EG (Egypt)
salma,2021-08-19 17:28:44,00:00:04,Autoplayed: user action: None; ,My Little Pony: Friendship Is Magic: Season 1_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:04,00:00:04,EG (Egypt)
salma,2021-08-19 15:51:38,00:51:58,Autoplayed: user action: User_Interaction; ,Zaki Chan,,Samsung 2015 NT14M DTV Smart TV,00:51:58,00:51:58,EG (Egypt)
salma,2021-08-18 23:52:57,00:48:02,,Stranger Things: Stranger Things 2: Chapter Six: The Spy (Episode 6),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:48:46,00:48:46,EG (Egypt)
salma,2021-08-18 22:54:40,00:54:16,,Stranger Things: Stranger Things 2: Chapter Five: Dig Dug (Episode 5),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:55:06,00:55:06,EG (Egypt)
salma,2021-08-18 22:31:46,00:18:31,,Stranger Things: Stranger Things 2: Chapter Four: Will the Wise (Episode 4),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:43:20,00:43:20,EG (Egypt)
salma,2021-08-18 22:29:45,00:00:13,,Stranger Things: Stranger Things 2: Chapter Four: Will the Wise (Episode 4),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:25:01,Not latest view,EG (Egypt)
salma,2021-08-18 21:51:19,00:00:20,Autoplayed: user action: None; ,My Way: Season 1: Episode 24,,Samsung 2015 NT14M DTV Smart TV,00:04:58,Not latest view,EG (Egypt)
salma,2021-08-18 21:40:28,00:10:34,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 23,,Samsung 2015 NT14M DTV Smart TV,00:38:04,00:38:04,EG (Egypt)
salma,2021-08-18 21:21:28,00:18:39,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Four: Will the Wise (Episode 4),,Samsung 2015 NT14M DTV Smart TV,00:24:48,Not latest view,EG (Egypt)
salma,2021-08-18 01:42:10,00:22:53,,My Way: Season 1: Episode 23,,Samsung 2015 NT14M DTV Smart TV,00:27:31,Not latest view,EG (Egypt)
salma,2021-08-18 01:02:29,00:36:56,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 22,,Samsung 2015 NT14M DTV Smart TV,00:41:13,00:41:13,EG (Egypt)
salma,2021-08-18 00:18:49,00:33:45,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 21,,Samsung 2015 NT14M DTV Smart TV,00:38:23,00:38:23,EG (Egypt)
salma,2021-08-17 23:41:36,00:36:46,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 20,,Samsung 2015 NT14M DTV Smart TV,00:41:03,00:41:03,EG (Egypt)
salma,2021-08-17 23:14:00,00:24:05,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 19,,Samsung 2015 NT14M DTV Smart TV,00:41:33,00:41:33,EG (Egypt)
salma,2021-08-17 21:14:08,00:05:21,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Four: Will the Wise (Episode 4),,LG 2016 MStar M2 Standard DTV Smart TV,00:06:10,Not latest view,EG (Egypt)
salma,2021-08-17 20:26:47,00:47:18,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Three: The Pollywog (Episode 3),,LG 2016 MStar M2 Standard DTV Smart TV,00:48:01,00:48:01,EG (Egypt)
salma,2021-08-17 19:34:32,00:52:11,Autoplayed: user action: User_Interaction; ,"Stranger Things: Stranger Things 2: Chapter Two: Trick or Treat, Freak (Episode 2)",,LG 2016 MStar M2 Standard DTV Smart TV,00:52:57,00:52:57,EG (Egypt)
salma,2021-08-17 18:49:33,00:44:51,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter One: MADMAX (Episode 1),,LG 2016 MStar M2 Standard DTV Smart TV,00:45:17,00:45:17,EG (Egypt)
salma,2021-08-17 16:26:34,00:12:50,,My Way: Season 1: Episode 19,,Samsung 2015 NT14M DTV Smart TV,00:17:28,Not latest view,EG (Egypt)
salma,2021-08-17 15:44:48,00:25:47,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 18,,Samsung 2015 NT14M DTV Smart TV,00:30:25,00:30:25,EG (Egypt)
salma,2021-08-17 15:24:00,00:20:29,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 17,,Samsung 2015 NT14M DTV Smart TV,00:39:23,00:39:23,EG (Egypt)
salma,2021-08-17 14:31:29,00:52:02,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Eight: The Upside Down (Episode 8),,Samsung 2015 NT14M DTV Smart TV,00:52:36,00:52:36,EG (Egypt)
salma,2021-08-17 00:13:42,00:14:16,,My Way: Season 1: Episode 17,,Samsung 2015 NT14M DTV Smart TV,00:18:54,Not latest view,EG (Egypt)
salma,2021-08-16 23:34:11,00:26:05,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 16,,Samsung 2015 NT14M DTV Smart TV,00:36:17,00:36:17,EG (Egypt)
salma,2021-08-16 22:06:28,00:39:04,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Seven: The Bathtub (Episode 7),,LG 2016 MStar M2 Standard DTV Smart TV,00:39:50,00:39:50,EG (Egypt)
salma,2021-08-16 21:19:26,00:44:03,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Six: The Monster (Episode 6),,LG 2016 MStar M2 Standard DTV Smart TV,00:44:31,00:44:31,EG (Egypt)
salma,2021-08-16 21:08:18,00:10:42,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Five: The Flea and the Acrobat (Episode 5),,LG 2016 MStar M2 Standard DTV Smart TV,00:50:47,00:50:47,EG (Egypt)
salma,2021-08-16 12:11:58,00:40:34,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Five: The Flea and the Acrobat (Episode 5),,Samsung 2015 NT14M DTV Smart TV,00:40:34,Not latest view,EG (Egypt)
salma,2021-08-16 00:05:30,00:31:22,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Four: The Body (Episode 4),,Samsung 2015 NT14M DTV Smart TV,00:48:15,00:48:15,EG (Egypt)
salma,2021-08-15 23:53:49,00:06:20,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 16,,Samsung 2015 NT14M DTV Smart TV,00:10:58,Not latest view,EG (Egypt)
salma,2021-08-15 23:27:18,00:26:21,,My Way: Season 1: Episode 15,,Samsung 2015 NT14M DTV Smart TV,00:30:59,00:30:59,EG (Egypt)
salma,2021-08-15 22:51:28,00:35:21,,My Way: Season 1: Episode 14,,Samsung 2015 NT14M DTV Smart TV,00:39:59,00:39:59,EG (Egypt)
salma,2021-08-15 22:46:57,00:03:40,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 13,,Samsung 2015 NT14M DTV Smart TV,00:32:59,00:32:59,EG (Egypt)
salma,2021-08-15 22:28:00,00:16:07,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Four: The Body (Episode 4),,LG 2016 MStar M2 Standard DTV Smart TV,00:16:54,Not latest view,EG (Egypt)
salma,2021-08-15 22:15:32,00:12:20,Autoplayed: user action: User_Interaction; ,"Stranger Things: Season 1: Chapter Three: Holly, Jolly (Episode 3)",,LG 2016 MStar M2 Standard DTV Smart TV,00:49:37,00:49:37,EG (Egypt)
salma,2021-08-15 22:14:49,00:00:10,Autoplayed: user action: None; ,One Day at a Time: Season 3 (Trailer),TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:00:10,Not latest view,EG (Egypt)
salma,2021-08-15 10:30:27,00:36:29,Autoplayed: user action: User_Interaction; ,"Stranger Things: Season 1: Chapter Three: Holly, Jolly (Episode 3)",,Samsung 2015 NT14M DTV Smart TV,00:37:18,Not latest view,EG (Egypt)
salma,2021-08-15 10:28:11,00:01:44,,Stranger Things: Season 1: Chapter Two: The Weirdo on Maple Street (Episode 2),,Samsung 2015 NT14M DTV Smart TV,00:55:44,00:55:44,EG (Egypt)
salma,2021-08-15 10:27:20,00:00:37,Autoplayed: user action: User_Interaction; ,"Stranger Things: Season 1: Chapter Three: Holly, Jolly (Episode 3)",,Samsung 2015 NT14M DTV Smart TV,00:00:25,Not latest view,EG (Egypt)
salma,2021-08-15 10:26:51,00:00:06,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_primary_16x9,HOOK,Samsung 2015 NT14M DTV Smart TV,00:00:06,00:00:06,EG (Egypt)
salma,2021-08-14 22:06:24,00:50:57,,Stranger Things: Season 1: Chapter Two: The Weirdo on Maple Street (Episode 2),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:51:49,Not latest view,EG (Egypt)
salma,2021-08-14 21:15:46,00:46:08,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:46:20,00:46:20,EG (Egypt)
salma,2021-08-14 21:12:57,00:00:24,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:00:15,Not latest view,EG (Egypt)
salma,2021-08-14 16:56:47,00:25:23,Autoplayed: user action: Unspecified; ,My Way: Season 1: Episode 13,,Samsung 2015 NT14M DTV Smart TV,00:29:47,Not latest view,EG (Egypt)
salma,2021-08-14 16:50:23,00:00:05,Autoplayed: user action: None; ,My Way: Season 1: Episode 13,,Samsung 2015 NT14M DTV Smart TV,00:04:43,Not latest view,EG (Egypt)
salma,2021-08-14 16:19:02,00:28:11,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 12,,Samsung 2015 NT14M DTV Smart TV,00:32:49,00:32:49,EG (Egypt)
salma,2021-08-14 15:50:30,00:26:57,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 11,,Samsung 2015 NT14M DTV Smart TV,00:31:35,00:31:35,EG (Egypt)
salma,2021-08-14 15:05:55,00:34:20,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 10,,Samsung 2015 NT14M DTV Smart TV,00:39:18,00:39:18,EG (Egypt)
salma,2021-08-14 14:34:17,00:31:06,,My Way: Season 1: Episode 9,,Samsung 2015 NT14M DTV Smart TV,00:34:13,00:34:13,EG (Egypt)
salma,2021-08-14 13:55:47,00:29:47,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 8,,Samsung 2015 NT14M DTV Smart TV,00:34:17,00:34:17,EG (Egypt)
salma,2021-08-14 13:24:31,00:31:04,,My Way: Season 1: Episode 7,,Samsung 2015 NT14M DTV Smart TV,00:35:42,00:35:42,EG (Egypt)
salma,2021-08-14 12:51:17,00:28:17,,My Way: Season 1: Episode 6,,Samsung 2015 NT14M DTV Smart TV,00:32:55,00:32:55,EG (Egypt)
salma,2021-08-14 12:34:48,00:16:17,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 5,,Samsung 2015 NT14M DTV Smart TV,00:37:19,00:37:19,EG (Egypt)
salma,2021-08-14 01:05:54,00:16:22,,My Way: Season 1: Episode 5,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:21:01,Not latest view,EG (Egypt)
salma,2021-08-14 00:37:37,00:27:09,,My Way: Season 1: Episode 4,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:31:48,00:31:48,EG (Egypt)
salma,2021-08-14 00:17:49,00:18:28,,My Way: Season 1: Episode 3,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:33:10,00:33:10,EG (Egypt)
salma,2021-08-13 17:42:30,00:11:31,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 3,,LG 2016 MStar M2 Standard DTV Smart TV,00:16:31,Not latest view,EG (Egypt)
salma,2021-08-13 17:20:47,00:21:25,Autoplayed: user action: User_Interaction; ,My Way: Season 1: Episode 2,,LG 2016 MStar M2 Standard DTV Smart TV,00:33:49,00:33:49,EG (Egypt)
salma,2021-08-13 17:01:31,00:08:22,,My Way: Season 1: Episode 2,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:13:01,Not latest view,EG (Egypt)
salma,2021-08-13 16:32:27,00:25:48,,My Way: Season 1: Episode 1,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:32:28,Not latest view,EG (Egypt)
salma,2021-08-13 15:58:09,00:06:48,,My Way: Season 1: Episode 1,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:06:38,Not latest view,EG (Egypt)
salma,2021-08-13 14:58:29,00:01:43,,Modern Family: Season 10: Whanex? (Episode 13),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:01:45,00:01:45,EG (Egypt)
salma,2021-08-13 14:36:59,00:18:03,,Modern Family: Season 10: Blasts from the Past (Episode 12),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:21:31,00:21:31,EG (Egypt)
salma,2021-08-13 14:32:21,00:01:57,,Modern Family: Season 10: Blasts from the Past (Episode 12),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:03:27,Not latest view,EG (Egypt)
salma,2021-08-13 14:32:08,00:00:07,,Modern Family: Season 10: A Moving Day (Episode 11),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:02:10,00:02:10,EG (Egypt)
salma,2021-08-13 11:47:31,00:07:28,Autoplayed: user action: User_Interaction; ,Modern Family: Season 10: A Moving Day (Episode 11),,Samsung 2015 NT14M DTV Smart TV,00:17:51,Not latest view,EG (Egypt)
salma,2021-08-12 22:39:09,00:10:23,,Modern Family: Season 10: A Moving Day (Episode 11),,LG 2016 MStar M2 Standard DTV Smart TV,00:10:24,Not latest view,EG (Egypt)
salma,2021-08-12 22:16:51,00:22:04,Autoplayed: user action: User_Interaction; ,Modern Family: Season 10: Stuck in a Moment (Episode 10),,LG 2016 MStar M2 Standard DTV Smart TV,00:21:33,00:21:33,EG (Egypt)
salma,2021-08-12 22:12:44,00:04:00,Autoplayed: user action: User_Interaction; ,Modern Family: Season 10: Putting Down Roots (Episode 9),,LG 2016 MStar M2 Standard DTV Smart TV,00:21:33,00:21:33,EG (Egypt)
salma,2021-08-12 22:12:10,00:00:25,Autoplayed: user action: None; ,Impractical Jokers: Season 3: Do Something to My Face (Episode 8),,LG 2016 MStar M2 Standard DTV Smart TV,00:00:25,Not latest view,EG (Egypt)
salma,2021-08-12 21:50:34,00:21:10,Autoplayed: user action: User_Interaction; ,Impractical Jokers: Season 3: Sound EffeXXX (Episode 7),,LG 2016 MStar M2 Standard DTV Smart TV,00:21:00,00:21:00,EG (Egypt)
salma,2021-08-12 21:33:29,00:16:53,Autoplayed: user action: User_Interaction; ,Impractical Jokers: Season 3: Strip High Five (Episode 6),,LG 2016 MStar M2 Standard DTV Smart TV,00:21:00,00:21:00,EG (Egypt)
salma,2021-08-12 20:05:10,01:27:23,Autoplayed: user action: User_Interaction; ,Wannabe Courageous,,LG 2016 MStar M2 Standard DTV Smart TV,01:27:23,Not latest view,EG (Egypt)
salma,2021-08-12 20:02:43,00:00:19,Autoplayed: user action: None; ,Al Rawabi: School for Girls: Limited Season (Trailer),TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:00:19,Not latest view,EG (Egypt)
salma,2021-08-11 23:47:11,00:04:07,,Impractical Jokers: Season 3: Strip High Five (Episode 6),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:04:08,Not latest view,EG (Egypt)
salma,2021-08-11 23:25:27,00:20:49,,Impractical Jokers: Season 3: Birds and the Bees (Episode 5),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:21:00,00:21:00,EG (Egypt)
salma,2021-08-11 23:25:14,00:00:05,,Impractical Jokers: Season 3: The Stoop Sessions Part 2 (Episode 4),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:00:06,Not latest view,EG (Egypt)
salma,2021-08-11 23:21:54,00:03:08,,Impractical Jokers: Season 3: Art Attack (Episode 3),,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,00:20:40,00:20:40,EG (Egypt)
salma,2021-08-09 23:20:32,00:35:42,,Aftermath,,Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,01:51:21,Not latest view,EG (Egypt)
